Term	PMI score	Freq. in POS	Freq. in NEG	VAD original	VAD extended
magnitude	2.186	51	83	1	1
boasts	2.186	12	20	0	1
verbs	2.186	12	20	0	1
spiced	2.186	12	20	0	1
wildness	2.184	20	33	0	1
nourished	2.184	20	33	0	1
wildlife	2.184	112	182	1	1
#soul	2.182	60	98	0	0
transcendent	2.180	15	25	1	1
immensity	2.180	15	25	0	1
#spirituality	2.177	53	87	0	0
buddhism	2.176	18	30	1	1
disrupts	2.173	10	17	0	1
#bookquotes	2.173	10	17	0	0
shuddering	2.173	10	17	1	1
#artlovers	2.173	10	17	0	0
kierkegaard	2.173	10	17	0	0
actualization	2.173	10	17	0	0
diversion	2.173	32	53	1	1
#writtenriver	2.170	77	127	0	0
citadel	2.169	13	22	1	1
#brunchbookchallenge	2.169	13	22	0	0
marlene	2.169	13	22	0	0
independence	2.169	705	1159	1	1
#devon	2.167	16	27	0	0
judd	2.167	16	27	0	0
namaste	2.165	19	32	1	1
conducive	2.165	19	32	1	1
cascade	2.165	19	32	1	1
glacier	2.165	19	32	1	1
tiles	2.163	25	42	0	1
intuition	2.160	81	135	1	1
learns	2.159	202	336	0	1
confinement	2.157	174	290	1	1
expresses	2.155	451	752	0	1
soundless	2.155	11	19	0	0
chakras	2.155	11	19	0	0
visualization	2.155	11	19	0	0
patriarch	2.155	14	24	1	1
brando	2.155	11	19	0	0
melville	2.155	17	29	0	0
francis	2.154	141	236	0	0
requires	2.152	496	830	0	1
mastery	2.150	36	61	1	1
splendid	2.149	67	113	1	1
pristine	2.149	30	51	1	1
valuing	2.146	21	36	0	1
conditional	2.146	21	36	1	1
alchemist	2.145	59	100	0	0
hermit	2.145	451	760	1	1
traversing	2.140	12	21	0	1
eyre	2.140	25	43	0	0
focal	2.140	12	21	1	1
stimuli	2.140	12	21	0	0
#landscapes	2.140	12	21	0	0
#nikonphotography	2.140	12	21	0	0
confine	2.140	25	43	1	1
#myphoto	2.135	9	16	0	0
shakur	2.135	9	16	0	0
rout	2.135	9	16	1	1
sameness	2.135	9	16	1	1
skimming	2.135	9	16	0	1
handmaid	2.135	9	16	0	0
self-imposed	2.135	69	118	0	0
#travelgram	2.132	16	28	0	0
nestled	2.130	23	40	0	1
ponder	2.128	124	213	1	1
suppresses	2.127	13	23	0	1
adaptation	2.127	97	167	1	1
opus	2.127	13	23	1	1
#minimalism	2.127	13	23	0	0
midst	2.127	612	1050	1	1
intuitive	2.124	31	54	1	1
calms	2.123	124	214	0	1
simile	2.122	17	30	1	1
#desert	2.122	17	30	0	0
disrupt	2.122	64	111	1	1
marinate	2.119	10	18	0	1
seminal	2.119	10	18	1	1
indies	2.119	10	18	0	1
coastline	2.119	10	18	1	1
#imagination	2.119	21	37	0	0
radiant	2.118	58	101	1	1
herman	2.117	25	44	0	0
#scenery	2.116	14	25	0	0
untamed	2.116	14	25	1	1
#evening	2.116	14	25	0	0
measured	2.113	83	145	1	1
brood	2.111	26	46	1	1
differs	2.111	26	46	0	1
discipline	2.110	201	351	1	1
emerges	2.110	38	67	0	1
savoring	2.110	81	142	0	1
#explore	2.109	50	88	0	0
#lakedistrict	2.106	11	20	0	0
#energy	2.106	27	48	0	0
spinach	2.106	23	41	1	1
#surrealism	2.106	11	20	0	0
wilds	2.106	19	34	0	1
finite	2.106	23	41	1	1
snowfall	2.106	15	27	1	1
slopes	2.106	15	27	0	1
bizarro	2.106	11	20	0	0
beckons	2.106	27	48	0	1
inwards	2.099	20	36	1	1
shoreline	2.098	16	29	1	1
renounce	2.095	12	22	1	1
#iloveairtel	2.095	12	22	0	0
strenuous	2.095	12	22	1	1
delightful	2.093	131	233	1	1
archaic	2.093	21	38	1	1
woodland	2.092	30	54	1	1
erickson	2.090	17	31	0	0
obedience	2.090	35	63	1	1
bustling	2.089	49	88	1	1
delighted	2.086	255	456	1	1
bonhoeffer	2.086	13	24	0	0
contemporaries	2.086	13	24	0	1
goa	2.086	13	24	0	0
baptism	2.086	13	24	1	1
moderation	2.085	32	58	1	1
immersing	2.084	18	33	0	1
ambience	2.084	37	67	1	1
motionless	2.082	28	51	1	1
thrives	2.081	82	148	0	1
cultivate	2.080	107	193	1	1
refreshed	2.080	53	96	1	1
seneca	2.078	9	17	0	0
provincial	2.078	14	26	1	1
crusoe	2.078	14	26	0	0
retrieved	2.078	9	17	0	1
#countryside	2.078	9	17	0	0
silvery	2.078	9	17	1	1
#strength	2.078	34	62	0	0
bref	2.078	9	17	0	0
nobility	2.078	9	17	1	1
rye	2.073	46	84	1	1
fyodor	2.073	20	37	0	0
cain	2.070	69	126	0	0
#autumn	2.069	37	68	0	0
impermanence	2.068	10	19	0	0
sprinting	2.068	10	19	0	1
catwoman	2.068	10	19	0	0
arches	2.068	10	19	0	1
armand	2.068	10	19	0	0
immersed	2.067	77	141	0	1
reflect	2.066	676	1232	1	1
acres	2.066	55	101	1	1
reservoir	2.065	16	30	1	1
analytical	2.065	16	30	1	1
reds	2.063	57	105	0	1
sensations	2.063	28	52	0	1
endurance	2.062	40	74	1	1
auden	2.060	11	21	0	0
prefered	2.060	11	21	0	1
kal	2.056	24	45	0	0
canoe	2.056	24	45	1	1
priestess	2.055	18	34	1	1
whence	2.055	18	34	0	0
disrupting	2.055	18	34	1	1
duration	2.054	50	93	1	1
ching	2.053	12	23	0	0
withdraws	2.053	12	23	0	1
timber	2.053	12	23	1	1
quaint	2.050	26	49	1	1
resorts	2.049	33	62	0	1
#wisdom	2.048	95	177	0	0
richards	2.047	13	25	0	0
decisive	2.047	13	25	1	1
nordic	2.047	20	38	0	0
#bookstagram	2.047	13	25	0	0
circular	2.047	27	51	1	1
questing	2.047	13	25	0	1
needful	2.047	13	25	1	1
hikes	2.044	28	53	0	1
#canon	2.043	21	40	0	0
dwells	2.043	43	81	0	1
soliloquy	2.042	14	27	0	0
lonlieness	2.042	14	27	0	0
rotted	2.037	15	29	0	1
civilization	2.037	128	241	1	1
necessity	2.035	172	324	1	1
#monochrome	2.035	32	61	0	0
self-care	2.035	123	232	0	0
wiser	2.034	109	206	0	0
#green	2.030	17	33	0	0
intervals	2.030	17	33	0	1
enigmatic	2.030	17	33	1	1
devotional	2.030	17	33	1	1
intentional	2.029	99	188	1	1
beckett	2.027	18	35	0	0
#ilovebeingalonebecause	2.025	38	73	0	0
emperors	2.024	9	18	0	1
rahman	2.024	9	18	0	0
rejoices	2.024	9	18	0	1
#italy	2.024	19	37	0	0
alchemy	2.024	19	37	1	1
healy	2.024	9	18	0	0
mastered	2.023	91	174	0	1
#selfcare	2.022	143	273	0	0
enforced	2.021	41	79	0	1
respite	2.020	74	142	1	1
#reading	2.020	64	123	0	0
nakedness	2.019	10	20	1	1
#religion	2.019	10	20	0	0
sores	2.019	10	20	0	1
#arrow	2.019	10	20	0	0
abstraction	2.019	10	20	1	1
commemorate	2.019	10	20	1	1
watts	2.019	21	41	0	0
interrupt	2.019	99	190	1	1
unites	2.017	22	43	0	1
#infp	2.015	11	22	0	0
recollection	2.015	23	45	1	1
marguerite	2.015	11	22	0	0
#sanctuary	2.015	11	22	0	0
cathedral	2.014	48	93	1	1
mainemendoza	2.012	12	24	0	0
#nietzsche	2.012	12	24	0	0
olaf	2.012	12	24	0	0
nabokov	2.012	12	24	0	0
#photographer	2.011	39	76	0	0
#prayer	2.011	66	128	0	0
balance	2.010	665	1282	1	1
contemplate	2.010	150	290	1	1
unwind	2.010	68	132	1	1
talents	2.010	137	265	0	1
faculties	2.009	13	26	1	1
treehouse	2.009	13	26	0	0
#escape	2.009	13	26	0	0
apropos	2.007	14	28	0	0
tue	2.007	14	28	0	0
tzu	2.007	14	28	0	0
clarissa	2.007	14	28	0	0
distractions	2.005	280	543	0	1
illumination	2.004	15	30	1	1
michel	2.004	15	30	0	0
cacophony	2.004	15	30	1	1
fertile	2.004	31	61	1	1
enjoys	2.003	413	802	0	1
#comfort	2.002	16	32	0	0
circe	2.002	16	32	0	0
craved	2.002	121	236	0	1
tonic	2.002	34	67	1	1
instructed	2.001	17	34	1	1
oneness	2.001	53	104	1	1
#fall	2.001	17	34	0	0
sapiens	2.001	17	34	1	1
practiced	2.000	55	108	1	1
meandering	1.999	18	36	1	1
sharma	1.999	18	36	0	0
pondering	1.995	91	179	0	1
#walking	1.994	23	46	0	0
toil	1.993	24	48	1	1
affinity	1.990	28	56	1	1
enjoy	1.990	9727	19121	1	1
thrive	1.989	337	664	1	1
#snow	1.987	34	68	0	0
marianne	1.986	36	72	0	0
entangled	1.986	36	72	1	1
embracing	1.986	343	678	0	1
cleanse	1.981	58	116	1	1
getaway	1.980	64	128	1	1
nature	1.979	2056	4087	1	1
indulge	1.976	141	282	1	1
bough	1.973	8	17	0	0
#fullmoon	1.973	8	17	0	0
#instapic	1.973	9	19	0	0
antarctic	1.973	8	17	0	0
amazement	1.973	10	21	1	1
everest	1.973	23	47	0	0
nocturne	1.973	13	27	0	1
stanza	1.973	11	23	1	1
middlemarch	1.973	9	19	0	0
drapes	1.973	10	21	0	1
silencing	1.973	12	25	0	1
#roadtrip	1.973	15	31	0	0
juste	1.973	12	25	0	1
#experience	1.973	10	21	0	0
comprehending	1.973	9	19	0	1
transcending	1.973	11	23	0	1
lao	1.973	10	21	0	0
cecil	1.973	16	33	0	0
stables	1.973	11	23	0	1
flee	1.973	92	185	1	1
commodities	1.973	8	17	0	1
leif	1.973	9	19	0	0
verdant	1.973	8	17	1	1
medicinal	1.973	8	17	1	1
monuments	1.973	9	19	0	1
sanctum	1.973	21	43	1	1
arcana	1.973	11	23	0	0
twelfth	1.973	10	21	1	1
#booklovers	1.973	11	23	0	0
georges	1.973	8	17	0	0
#dorset	1.973	9	19	0	0
reserves	1.973	13	27	1	1
diligence	1.973	13	27	1	1
#dreaming	1.973	8	17	0	0
satin	1.973	27	55	1	1
woodlands	1.973	9	19	1	1
carmel	1.973	10	21	0	0
shaded	1.973	11	23	0	1
rediscover	1.973	30	61	0	0
flocks	1.973	13	27	0	1
socrates	1.973	8	17	0	0
extroverted	1.973	129	259	0	0
#simple	1.973	9	19	0	0
piety	1.973	9	19	1	1
invades	1.973	17	35	0	1
#dawn	1.973	9	19	0	0
yanked	1.973	9	19	0	1
#muse	1.973	9	19	0	0
#shadow	1.973	12	25	0	0
scenery	1.970	166	334	1	1
forests	1.962	95	193	0	1
#sunset	1.961	81	165	0	0
therefore	1.959	770	1562	0	0
reflection	1.958	825	1676	1	1
#spring	1.957	31	64	0	0
dune	1.955	27	56	1	1
enlightenment	1.955	83	170	1	1
penetrate	1.955	27	56	1	1
#self	1.954	25	52	0	0
seductive	1.954	51	105	1	1
fruits	1.953	100	205	1	1
aversion	1.953	24	50	1	1
trout	1.951	22	46	1	1
et	1.950	345	707	0	0
temperament	1.949	20	42	1	1
civilisation	1.948	19	40	0	0
inwardly	1.948	19	40	0	1
reverence	1.947	18	38	1	1
#bnw	1.947	18	38	0	0
tumult	1.945	17	36	1	1
preserving	1.945	17	36	1	1
patterson	1.944	16	34	0	0
essential	1.943	327	675	1	1
deliberate	1.942	47	98	1	1
cioran	1.942	15	32	0	0
tchaikovsky	1.940	14	30	0	0
fullness	1.940	44	92	1	1
spirituality	1.939	101	210	1	1
recesses	1.938	13	28	1	1
renders	1.938	13	28	0	1
vinci	1.938	13	28	0	0
zen	1.937	81	169	1	1
ephemeral	1.936	26	55	1	1
delicious	1.936	281	584	1	1
interrupting	1.936	39	82	1	1
mosques	1.935	12	26	0	1
renewing	1.935	12	26	0	1
rhythmic	1.935	12	26	1	1
massacre	1.934	37	78	1	1
multitudes	1.933	24	51	0	1
creative	1.933	848	1766	1	1
relinquish	1.932	11	24	1	1
#lifeisgood	1.932	11	24	0	0
#writingtips	1.932	11	24	0	0
michaela	1.932	11	24	0	0
nokia	1.932	11	24	0	0
#metal	1.932	23	49	0	0
#modernart	1.932	11	24	0	0
dialogues	1.930	22	47	0	1
elevation	1.930	45	95	1	1
nuit	1.928	10	22	0	0
rustle	1.928	10	22	1	1
#selfimprovement	1.928	10	22	0	0
portals	1.928	10	22	0	1
reclaiming	1.928	10	22	0	1
#enjoy	1.926	20	43	0	0
pope	1.925	71	150	1	1
mishaps	1.924	9	20	0	1
incense	1.924	19	41	1	1
elixir	1.924	9	20	1	1
weller	1.924	9	20	0	1
#management	1.924	9	20	0	0
#actor	1.924	19	41	0	0
soaking	1.923	68	144	1	1
interiors	1.919	8	18	0	1
submerge	1.919	8	18	1	1
#run	1.919	8	18	0	0
inconceivable	1.919	8	18	1	1
bukowski	1.918	70	149	0	0
strengthens	1.917	34	73	0	1
acquired	1.915	67	143	0	1
paddle	1.915	16	35	1	1
relearn	1.915	16	35	0	0
barton	1.914	24	52	0	0
terrain	1.914	32	69	1	1
glove	1.913	105	224	1	1
#naturephotography	1.913	56	120	0	0
trails	1.913	88	188	0	1
parler	1.912	15	33	0	1
me-time	1.912	31	67	0	0
stirs	1.912	31	67	0	1
revelations	1.912	23	50	1	1
masjid	1.912	15	33	0	0
#selfawareness	1.912	15	33	0	0
gratitude	1.912	286	609	1	1
utmost	1.909	45	97	1	1
enchanted	1.909	67	144	1	1
#original	1.908	14	31	0	0
beacons	1.908	14	31	0	1
#personaldevelopment	1.908	14	31	0	0
emblem	1.908	29	63	1	1
prayer	1.907	879	1879	1	1
chaos	1.904	444	952	1	1
#solotravel	1.904	13	29	0	0
#mpy	1.904	20	44	0	0
splendour	1.904	13	29	0	0
alignment	1.902	33	72	1	1
imperative	1.900	39	85	1	1
jami	1.900	19	42	0	0
relearning	1.899	12	27	0	0
alpine	1.899	12	27	1	1
#theflash	1.899	12	27	0	0
hugo	1.897	31	68	0	0
delude	1.897	56	122	1	1
snyder	1.897	18	40	0	0
#light	1.897	37	81	0	0
#traveling	1.897	18	40	0	0
sought	1.896	194	420	0	0
gibson	1.896	24	53	0	0
breathtaking	1.894	72	157	1	1
individuality	1.894	78	170	1	1
noise	1.893	929	2013	1	1
antony	1.893	11	25	0	0
concentration	1.893	77	168	1	1
zeal	1.893	11	25	1	1
esoteric	1.893	11	25	1	1
ruckus	1.893	11	25	1	1
sermons	1.893	11	25	0	1
#travel	1.892	238	517	0	0
synchronicity	1.886	10	23	0	1
scarcely	1.886	10	23	1	1
co-exist	1.886	10	23	0	0
earths	1.886	10	23	0	1
aloofness	1.886	10	23	0	1
#beautiful	1.883	74	163	0	0
cluttered	1.883	15	34	0	1
penetrating	1.882	20	45	1	1
inner	1.881	1140	2500	1	1
countryside	1.878	80	177	1	1
ineffable	1.877	9	21	1	1
airy	1.877	9	21	0	0
colonialism	1.877	9	21	0	1
antoine	1.877	14	32	0	0
coeur	1.877	9	21	0	0
dormant	1.877	24	54	1	1
evoked	1.877	9	21	0	1
bestow	1.877	14	32	1	1
pessoa	1.877	9	21	0	0
elegance	1.877	19	43	1	1
chatter	1.876	63	140	1	1
noun	1.875	38	85	1	1
oneself	1.875	374	826	1	1
emerged	1.875	33	74	0	1
lair	1.874	28	63	1	1
#winter	1.873	75	167	0	0
misanthropy	1.873	18	41	0	0
loch	1.873	18	41	1	1
#blackandwhitephotography	1.872	51	114	0	0
kaur	1.871	69	154	0	0
#bookworm	1.871	13	30	0	0
prologue	1.871	13	30	1	1
#bw	1.871	13	30	0	0
conception	1.869	22	50	1	1
restoration	1.869	22	50	1	1
sheikh	1.867	8	19	0	0
leisurely	1.867	17	39	1	1
blackest	1.867	8	19	0	1
#aldubnationmatibayna	1.867	8	19	0	0
departs	1.867	8	19	0	1
vigor	1.867	8	19	1	1
wildflowers	1.867	8	19	0	0
lightsaber	1.867	8	19	0	0
vide	1.867	8	19	0	0
ebbs	1.867	8	19	0	1
#bookclub	1.867	8	19	0	0
rites	1.867	8	19	0	1
willows	1.867	8	19	0	1
heroism	1.867	17	39	1	1
worships	1.865	21	48	0	1
initiation	1.863	12	28	1	1
distaste	1.863	12	28	1	1
culinary	1.863	12	28	1	1
#cornwall	1.863	12	28	0	0
selectively	1.863	12	28	0	1
oracle	1.861	16	37	1	1
clusters	1.861	16	37	0	1
continual	1.861	16	37	1	1
turmoil	1.861	92	207	1	1
plunged	1.860	20	46	0	1
emerge	1.859	53	120	1	1
separates	1.859	57	129	0	1
condemned	1.855	107	242	0	1
#sunday	1.855	31	71	0	0
unaffected	1.855	11	26	1	1
disturbs	1.855	23	53	0	1
bastion	1.855	19	44	1	1
brighton	1.853	62	141	0	0
#clouds	1.851	30	69	0	0
quiet	1.849	4360	9865	1	1
#botd	1.849	18	42	0	0
ses	1.849	18	42	0	0
balancing	1.849	52	119	0	1
alps	1.847	14	33	0	0
hibernation	1.847	29	67	1	1
swami	1.847	14	33	1	1
fantastical	1.847	14	33	0	1
sensory	1.847	44	101	1	1
#beauty	1.847	70	160	0	0
#sea	1.847	40	92	0	0
adorned	1.845	10	24	0	1
brewed	1.845	10	24	0	1
sensuality	1.845	10	24	1	1
#emotionalintelligence	1.845	10	24	0	0
edmund	1.845	10	24	0	0
tundra	1.845	21	49	0	0
mandatory	1.844	50	115	1	1
enriching	1.839	27	63	0	1
hibernating	1.839	13	31	0	1
catcher	1.837	37	86	1	1
enables	1.836	47	109	0	1
dunes	1.836	23	54	0	1
detachment	1.836	81	187	1	1
frequencies	1.835	16	38	0	1
prerequisite	1.835	16	38	1	1
keenly	1.835	16	38	0	1
priceless	1.833	126	291	1	1
#philosophy	1.833	39	91	0	0
courtyard	1.833	19	45	1	1
mulling	1.833	9	22	0	1
witching	1.833	9	22	0	1
sufi	1.833	9	22	0	0
thyself	1.833	29	68	0	0
mecca	1.833	9	22	0	0
paucity	1.833	9	22	1	1
bazaar	1.833	9	22	1	1
#amediting	1.830	12	29	0	0
#colorado	1.830	12	29	0	0
structured	1.830	25	59	0	1
lighthouses	1.830	12	29	0	1
stellium	1.830	12	29	0	0
#freedom	1.828	57	133	0	0
marvellous	1.828	28	66	1	1
wondrous	1.828	28	66	1	1
engrossed	1.827	15	36	1	1
sunrises	1.827	15	36	0	1
drain	1.827	193	448	1	1
#poets	1.826	18	43	0	0
cocoon	1.824	49	115	1	1
withdrawing	1.824	27	64	0	1
ravens	1.824	27	64	0	1
absorb	1.821	57	134	1	1
formed	1.821	173	404	1	1
imposed	1.820	81	190	0	1
les	1.819	183	428	0	0
mclaughlin	1.818	8	20	0	0
presences	1.818	14	34	0	1
extravert	1.818	8	20	0	0
idyllic	1.818	11	27	1	1
poised	1.818	11	27	0	1
blueberries	1.818	8	20	0	1
execute	1.818	26	62	1	1
splashing	1.818	8	20	0	1
hikari	1.818	14	34	0	0
urinal	1.818	8	20	1	1
steamboat	1.818	8	20	1	1
considerations	1.818	8	20	0	1
superpowers	1.818	14	34	0	1
harmonious	1.818	14	34	1	1
coy	1.818	8	20	1	1
ardent	1.818	8	20	1	1
#fineartphotography	1.818	11	27	0	0
aerial	1.818	8	20	1	1
#transformation	1.818	8	20	0	0
wilderness	1.817	387	906	1	1
refined	1.812	22	53	1	1
literary	1.811	93	220	1	1
#kashmir	1.810	16	39	0	0
#sunshine	1.810	16	39	0	0
luxury	1.809	204	482	1	1
abides	1.808	13	32	0	1
unafraid	1.808	13	32	1	1
sufficiency	1.808	13	32	1	1
withstand	1.807	71	169	1	1
camping	1.806	120	285	1	1
condemns	1.806	10	25	0	1
rockies	1.806	10	25	0	0
submerged	1.806	21	51	1	1
dickens	1.806	21	51	0	0
commotion	1.806	10	25	1	1
#landscape	1.805	73	174	0	0
refill	1.805	40	96	1	1
productivity	1.804	97	231	1	1
nietzsche	1.803	172	409	0	0
buddha	1.803	53	127	1	1
influences	1.802	61	146	0	1
dances	1.802	168	400	0	1
perimeter	1.801	7	18	1	1
transformational	1.801	7	18	0	0
cellphones	1.801	7	18	0	0
transpired	1.801	7	18	0	0
undue	1.801	7	18	1	1
nikolai	1.801	7	18	0	0
#thankfulthursday	1.801	7	18	0	0
perceiving	1.801	7	18	0	1
ascends	1.801	7	18	0	1
interrupts	1.801	15	37	1	1
jor	1.801	7	18	0	0
fertility	1.801	23	56	1	1
hecate	1.801	7	18	0	0
#study	1.801	7	18	0	0
jekyll	1.801	7	18	0	0
facilitates	1.801	7	18	0	1
compulsions	1.801	7	18	0	1
#yaln	1.801	7	18	0	0
clement	1.801	7	18	0	0
prerna	1.801	7	18	0	0
introvert	1.800	857	2039	0	0
paradoxical	1.798	20	49	1	1
crackling	1.797	12	30	0	1
ritual	1.797	77	185	1	1
manuscript	1.797	25	61	1	1
accra	1.797	12	30	0	0
sonnet	1.797	12	30	1	1
murmur	1.797	12	30	1	1
#wildlife	1.797	25	61	0	0
sublime	1.796	56	135	1	1
pampering	1.795	17	42	0	1
biography	1.795	35	85	1	1
catalyst	1.794	40	97	1	1
presence	1.794	1809	4327	1	1
#artists	1.794	22	54	0	0
#sky	1.794	45	109	0	0
#blackandwhite	1.793	55	133	0	0
contentment	1.793	149	358	1	1
wilde	1.793	32	78	0	1
vibrations	1.793	32	78	0	1
temples	1.790	29	71	0	1
insulated	1.790	9	23	1	1
de-stress	1.790	9	23	0	0
fenrir	1.790	9	23	0	0
deo	1.790	9	23	0	0
smoothly	1.790	24	59	1	1
unmatched	1.790	49	119	1	1
ashore	1.790	9	23	0	0
irises	1.790	9	23	0	1
#empath	1.790	9	23	0	0
#american	1.790	9	23	0	0
rippling	1.790	9	23	1	1
#india	1.789	51	124	0	0
intruding	1.787	21	52	0	1
#nikon	1.787	21	52	0	0
soil	1.786	111	269	1	1
pretense	1.785	16	40	1	1
cherishing	1.785	16	40	1	1
lakes	1.784	40	98	0	1
glory	1.784	536	1296	1	1
pbuh	1.783	11	28	0	0
slaves	1.783	107	260	0	1
preparations	1.783	11	28	0	1
tozer	1.783	11	28	0	0
#shotoniphone	1.783	11	28	0	0
pilgrimage	1.782	30	74	1	1
virtues	1.782	37	91	0	1
maria	1.779	217	528	0	0
embarking	1.778	13	33	0	1
madeline	1.778	13	33	0	0
defect	1.778	13	33	1	1
cadence	1.778	13	33	1	1
abhor	1.778	13	33	1	1
tribulation	1.778	13	33	1	1
delight	1.777	191	466	1	1
#earth	1.776	22	55	0	0
unfolds	1.775	15	38	0	1
nectar	1.775	15	38	1	1
#vss	1.773	33	82	0	0
#mind	1.773	33	82	0	0
periods	1.773	340	832	0	1
elusive	1.772	35	87	1	1
gales	1.772	8	21	0	1
passer	1.772	8	21	0	1
passages	1.772	17	43	0	1
#iceland	1.772	8	21	0	0
#notredame	1.772	8	21	0	0
bestowed	1.772	17	43	0	1
excursion	1.772	8	21	1	1
#singapore	1.772	8	21	0	0
aimer	1.772	8	21	0	0
#realestate	1.772	8	21	0	0
figurative	1.772	8	21	1	1
alaskan	1.772	8	21	0	0
botanical	1.772	8	21	1	1
beaches	1.770	88	217	1	1
moi	1.769	61	151	0	0
#writerslife	1.768	129	318	0	0
empaths	1.768	10	26	0	1
henceforth	1.768	10	26	1	1
verne	1.768	10	26	0	0
#novel	1.768	10	26	0	0
sharpening	1.768	10	26	0	1
#content	1.768	10	26	0	0
extrovert	1.765	259	639	0	0
devotion	1.765	90	223	1	1
herbal	1.765	12	31	1	1
samurai	1.764	55	137	1	1
crucial	1.764	126	312	1	1
#thinking	1.763	14	36	0	0
homestead	1.763	14	36	1	1
drains	1.761	67	167	0	1
doomsday	1.761	16	41	1	1
taunt	1.760	18	46	1	1
pyramids	1.760	18	46	0	1
complete	1.758	1854	4597	1	1
develops	1.758	47	118	0	1
#flowers	1.757	26	66	0	0
hemingway	1.756	32	81	0	0
contemplated	1.755	36	91	0	1
contrary	1.753	150	375	1	1
permits	1.749	9	24	0	1
#photoshoot	1.749	11	29	0	0
landmark	1.749	17	44	1	1
incorporating	1.749	7	19	0	1
dhabi	1.749	7	19	0	0
doings	1.749	23	59	1	1
#inspiring	1.749	9	24	0	0
#great	1.749	7	19	0	0
cloaked	1.749	11	29	0	1
#wordstoliveby	1.749	7	19	0	0
kahlil	1.749	31	79	0	0
indignation	1.749	9	24	1	1
#blessings	1.749	11	29	0	0
solnit	1.749	7	19	0	0
forgo	1.749	7	19	0	0
bard	1.749	37	94	1	1
gloriously	1.749	7	19	0	1
antrim	1.749	7	19	0	0
courteous	1.749	7	19	1	1
life-giving	1.749	7	19	0	0
vos	1.749	11	29	0	0
unbridled	1.749	11	29	1	1
gros	1.749	7	19	0	0
a9	1.749	7	19	0	0
aroma	1.749	21	54	1	1
trappings	1.749	9	24	1	1
#nofilter	1.749	11	29	0	0
strengthened	1.749	27	69	0	1
interference	1.749	21	54	1	1
#wisewords	1.749	7	19	0	0
#inspired	1.749	15	39	0	0
henchmen	1.749	7	19	0	0
#blackandwhitephoto	1.749	7	19	0	0
recoil	1.749	7	19	1	1
rupi	1.745	44	112	0	0
reclaim	1.744	36	92	1	1
punishment	1.743	233	588	1	1
plunge	1.743	28	72	1	1
murmurs	1.742	24	62	0	1
percy	1.742	49	125	0	0
affirmations	1.742	24	62	0	1
est	1.741	185	468	0	0
disconnecting	1.740	20	52	0	1
conquest	1.739	18	47	1	1
aussi	1.738	16	42	0	0
prying	1.738	16	42	1	1
#healing	1.737	48	123	0	0
e3	1.737	31	80	0	0
#garden	1.736	14	37	0	0
restraint	1.736	29	75	1	1
yume	1.736	14	37	0	0
#quoteoftheday	1.736	132	336	0	0
bounded	1.734	12	32	0	1
allegory	1.734	12	32	1	1
preserved	1.734	12	32	1	1
exhausts	1.734	12	32	0	1
grieves	1.734	12	32	0	1
mesmerizing	1.734	25	65	0	1
#travelling	1.731	10	27	0	0
nighthawks	1.731	10	27	0	0
elation	1.731	10	27	1	1
intoxicating	1.730	30	78	1	1
eco	1.730	19	50	0	0
yue	1.728	8	22	0	0
#fb	1.728	8	22	0	0
mapping	1.728	8	22	0	1
#nightsky	1.728	8	22	0	0
#capricorn	1.728	8	22	0	0
confining	1.728	8	22	0	1
man-made	1.728	8	22	0	0
lamented	1.728	8	22	0	1
scandinavian	1.728	8	22	0	0
#wordporn	1.728	8	22	0	0
#bnwphotography	1.728	8	22	0	0
overstimulated	1.728	8	22	0	0
#author	1.726	33	86	0	0
spectacle	1.726	24	63	1	1
needlessly	1.725	15	40	0	1
gathers	1.725	15	40	0	1
monte	1.725	15	40	1	1
crisp	1.724	45	117	1	1
acrylic	1.723	29	76	1	1
#amreading	1.723	80	207	0	0
amuse	1.721	41	107	1	1
brainstorming	1.721	13	35	0	1
injected	1.721	13	35	0	1
lolita	1.721	20	53	0	0
impenetrable	1.721	20	53	1	1
stimulus	1.721	13	35	1	1
jamais	1.721	27	71	0	0
desiring	1.720	32	84	1	1
safest	1.719	44	115	0	0
recreational	1.718	18	48	1	1
#surreal	1.717	11	30	0	0
#catholic	1.717	11	30	0	0
brisk	1.717	11	30	1	1
decadent	1.717	11	30	1	1
weakened	1.716	28	74	1	1
finer	1.715	16	43	0	0
#growth	1.715	33	87	0	0
hammarskjold	1.715	16	43	0	0
transformation	1.714	72	188	1	1
planting	1.714	38	100	1	1
self-awareness	1.714	38	100	0	0
condoms	1.714	43	113	0	1
#rain	1.713	26	69	0	0
#quote	1.710	411	1070	0	0
fixture	1.710	9	25	1	1
#moonlight	1.710	9	25	0	0
predestined	1.710	9	25	0	0
glorious	1.710	184	480	1	1
safeguard	1.710	9	25	1	1
#fiction	1.710	19	51	0	0
#prison	1.710	9	25	0	0
exercises	1.708	27	72	0	1
nightingale	1.707	45	119	1	1
necessities	1.707	22	59	1	1
skulls	1.707	22	59	0	1
isabel	1.707	22	59	0	0
reviving	1.706	17	46	0	1
#photography	1.705	323	846	0	0
execution	1.704	25	67	1	1
headquarters	1.704	12	33	1	1
ox	1.704	12	33	1	1
yields	1.704	12	33	0	1
breezes	1.704	12	33	0	1
completeness	1.704	12	33	1	1
waterfalls	1.703	20	54	0	1
discernment	1.703	20	54	1	1
self-destruction	1.703	20	54	0	0
